,단어명,사회 빈도수
12724,표기,1
12725,우여곡절,1
12726,계주,1
12727,박현정,1
12728,인간문화재,1
12729,오르가즘,1
12730,산케이,1
12731,권장,1
12732,명수,1
12733,멘톨,1
12734,데카,1
12735,필라,1
12736,정의화,1
12737,개관,1
12738,김태웅,1
12739,천재교육,1
12740,변재,1
12741,국민일보,1
12742,까까머리,1
12743,폭음,1
12744,양반,1
12745,요가,1
12746,복제,1
12747,목타,1
12748,재산관리,1
12749,불운,1
12750,차민규,1
12751,애시,1
12752,당초,1
12753,음악감독,1
12754,헝가리,1
12755,윙크,1
12756,입북,1
12757,숭의,1
12758,전용기,1
12759,외설,1
12760,광교산,1
12761,수원시,1
12762,최문순,1
12763,동계,1
12764,밤길,1
12765,불가항력,1
12766,유즈루,1
12767,연패,1
12768,치윤,1
12769,차준,1
12770,쇼트,1
12771,김민수,1
12772,메스,1
12773,스타트,1
12774,투혼,1
12775,사브,1
12776,첸코,1
12777,부탱,1
12778,밴쿠버,1
12779,소치,1
12780,제이크,1
12781,설상,1
12782,대옥,1
12783,김주식,1
12784,페어,1
12785,각국,1
12786,더치페이,1
12787,김모,1
12788,세계문학,1
12789,씨름,1
12790,선열,1
12791,강형철,1
12792,의전,1
12793,분주,1
12794,원활,1
12795,인파,1
12796,히스패닉,1
12797,근신,1
12798,활동중단,1
12799,김규섭,1
12800,강민구,1
12801,안영,1
12802,축구공,1
12803,실행,1
12804,혼쭐,1
12805,도설,1
12806,시종일관,1
12807,김민석,1
12808,동메달,1
12809,스모,1
12810,킹건,1
12811,물총,1
12812,실재,1
12813,판서,1
12814,휴식시간,1
12815,휴정,1
12816,레카,1
12817,펜싱,1
12818,창단,1
12819,방청권,1
12820,간접사실,1
12821,출력,1
12822,이원화,1
12823,보임,1
12824,유지우,1
12825,엄빠,1
12826,경은,1
12827,강기석,1
12828,뉴스통신진흥회,1
12829,김금례,1
12830,경영인,1
12831,재미교포,1
12832,이돈,1
12833,기탁,1
12834,전적,1
12835,매너손,1
12836,안현수,1
12837,랍신,1
12838,신명호,1
12839,전기톱,1
12840,연결고리,1
12841,타락,1
12842,무능,1
12843,선입견,1
12844,강세훈,1
12845,배선,1
12846,이명행,1
12847,소실,1
12848,당케,1
12849,졸속,1
12850,넘사벽,1
12851,종목,1
12852,심헌섭,1
12853,대의,1
12854,도계읍,1
12855,방화벽,1
12856,매지리,1
12857,동원령,1
12858,총력,1
12859,쇼스스봅피컬,1
12860,발송,1
12861,동요,1
12862,포항시,1
12863,북북서,1
12864,직위,1
12865,괴기,1
12866,면조,1
12867,전문성,1
12868,수호천사,1
12869,정남준,1
12870,이태준,1
12871,수상전,1
12872,현경,1
12873,이준기,1
12874,김남식,1
12875,하원의원,1
12876,가선,1
12877,이재정,1
12878,베이비부머,1
12879,터준,1
12880,고집,1
12881,맥가이버,1
12882,지하실,1
12883,대포,1
12884,역시,1
12885,몰타,1
12886,버뮤다,1
12887,상남자,1
12888,타우,1
12889,파토,1
12890,육질,1
12891,스타디움,1
12892,누구세요,1
12893,박진희,1
12894,여탕,1
12895,자연과학,1
12896,윤태범,1
12897,한영수,1
12898,김민찬,1
12899,안제,1
12900,렙케,1
12901,크리스,1
12902,종대,1
12903,시형,1
12904,김한일,1
12905,거사,1
12906,능선,1
12907,겨누,1
12908,김성훈,1
12909,박준영,1
12910,오은혜,1
12911,한상훈,1
12912,율동,1
12913,웃음꽃,1
12914,천도교,1
12915,교령,1
12916,백종,1
12917,손영,1
12918,포산,1
12919,주희,1
12920,청암,1
12921,사냥,1
12922,서초역,1
12923,내방역,1
12924,노로,1
12925,인제스피디움,1
12926,만경봉호,1
12927,하선,1
12928,산홍,1
12929,매국노,1
12930,달린다,1
12931,금동,1
12932,감태,1
12933,상화,1
12934,명확,1
12935,호언,1
12936,장담,1
12937,외곽순환,1
12938,젖병값,1
12939,고공,1
12940,하나투어,1
12941,도마,1
12942,음모론,1
12943,굴레,1
12944,금덕,1
12945,국자,1
12946,김옥,1
12947,여석기,1
12948,로잔,1
12949,하프,1
12950,스터디,1
12951,신건,1
12952,이승열,1
12953,오영식,1
12954,한의사,1
12955,양해,1
12956,듯박,1
12957,주의자,1
12958,향방,1
12959,수긍,1
12960,박영수,1
12961,경의,1
12962,최지성,1
12963,황상,1
12964,수동,1
12965,직무관련성,1
12966,방조범,1
12967,실전,1
12968,구분,1
12969,양분,1
12970,옥천군,1
12971,윈드,1
12972,시어,1
12973,기차표,1
12974,참관,1
12975,잠정,1
12976,민낯,1
12977,입춘,1
12978,이시윤,1
12979,숙박업소,1
12980,대조,1
12981,재련,1
12982,피신,1
12983,위직,1
12984,초심,1
12985,사라,1
12986,문병원,1
12987,옥시,1
12988,출퇴근길,1
12989,경계,1
12990,한겨울,1
12991,전투복,1
12992,기쁨조,1
12993,청양고추,1
12994,블라인드,1
12995,토글,1
12996,수신,1
12997,개진,1
12998,둔기,1
12999,폐렴,1
13000,전교회장,1
13001,둥이,1
13002,고마움,1
13003,부심,1
13004,쇄신,1
13005,홍성희,1
13006,을지대,1
13007,하례,1
13008,수린,1
13009,문지,1
13010,이승재,1
13011,이호영,1
13012,영철,1
13013,토초세,1
13014,엄숙,1
13015,스매싱,1
13016,신종,1
13017,퍼주,1
13018,빗썸,1
13019,정실,1
13020,환골탈태,1
13021,유철,1
13022,무법,1
13023,김준,1
13024,김주희,1
13025,스케,1
13026,페테르센,1
13027,류화선,1
13028,경인여대,1
13029,강갑,1
13030,용씨,1
13031,외판,1
13032,열공,1
13033,정기권,1
13034,폭리,1
13035,러시,1
13036,뚜렷,1
13037,블루문,1
13038,두목,1
13039,이임용,1
13040,이어도,1
13041,수신료,1
13042,쑥대밭,1
13043,강상현,1
13044,소프트뱅크,1
13045,비상발전기,1
13046,청렴,1
13047,도배,1
13048,타일,1
13049,외수,1
13050,난의,1
13051,탄광,1
13052,휴재,1
13053,자존심,1
13054,대남,1
13055,가스중독,1
13056,최수종,1
13057,하희라,1
13058,응분,1
13059,뒷북,1
13060,다미,1
13061,경량,1
13062,풍문,1
13063,도서전,1
13064,교섭,1
13065,역사학자,1
13066,성무,1
13067,법조인,1
13068,한마음,1
13069,화염방사기,1
13070,브루노,1
13071,마스,1
13072,그래미,1
13073,강국,1
13074,개년,1
13075,시책,1
13076,톨게이트,1
13077,명분,1
13078,야심,1
13079,뇌혈관,1
13080,신어,1
13081,즐거움,1
13082,삽입,1
13083,생식,1
13084,소자,1
13085,청각,1
13086,외길,1
13087,방향타,1
13088,보폭,1
13089,해양심층수,1
13090,유익,1
13091,장내,1
13092,각광,1
13093,청취,1
13094,향상,1
13095,자가,1
13096,진피,1
13097,오차,1
13098,보탰다,1
13099,불시,1
13100,갈래,1
13101,철새,1
13102,토착화,1
13103,엎치락뒤치락,1
13104,설움,1
13105,속공,1
13106,손연재,1
13107,소트니코바,1
13108,화염,1
13109,위층,1
13110,일양약품,1
13111,곽호순,1
13112,새내기,1
13113,은평구,1
13114,함경남도,1
13115,장진,1
13116,롤모델,1
13117,코너링,1
13118,호주오픈,1
13119,여상규,1
13120,웃기,1
13121,베이징,1
13122,조지연,1
13123,순식간,1
13124,독가스,1
13125,윤상,1
13126,조코비치,1
13127,아드님,1
13128,안당,1
13129,몬스터,1
13130,삐끗,1
13131,그게,1
13132,골다공증,1
13133,마술사,1
13134,뿌얘졌다,1
13135,집계,1
13136,전재용,1
13137,중풍,1
13138,중환자,1
13139,탈의실,1
13140,얼음과자,1
13141,로이,1
13142,석기,1
13143,민우,1
13144,눈덩이,1
13145,목도리,1
13146,맹위,1
13147,송승헌,1
13148,류이페이,1
13149,사탄,1
13150,계략,1
13151,불우,1
13152,한수지,1
13153,의중,1
13154,전념,1
13155,간병,1
13156,심부름,1
13157,외전,1
13158,심복,1
13159,재외국민,1
13160,보육료,1
13161,불도,1
13162,일간,1
13163,성처,1
13164,김영규,1
13165,텝스,1
13166,난이도,1
13167,열심,1
13168,좌절,1
13169,진규,1
13170,신현우,1
13171,존리,1
13172,달방,1
13173,온수,1
13174,국립박물관,1
13175,어스시,1
13176,연대기,1
13177,어슐러,1
13178,포용,1
13179,하중,1
13180,안경현,1
13181,김기영,1
13182,코비,1
13183,아카데미상,1
13184,머리카락,1
13185,만만,1
13186,신사동호랭이,1
13187,나상엽,1
13188,꼬꼬,1
13189,자궁암,1
13190,중이염,1
13191,제화,1
13192,고엽제,1
13193,부원,1
13194,장보,1
13195,신호탄,1
13196,이형택,1
13197,취할,1
13198,부산영화제,1
13199,김윤식,1
13200,시흥시,1
13201,차벽,1
13202,모스크바,1
13203,알래스카,1
13204,스누버,1
13205,출원,1
13206,무위,1
13207,정기현,1
13208,김향숙,1
13209,임철호,1
13210,루퍼트,1
13211,머독,1
13212,유지니,1
13213,허영,1
13214,다보스,1
13215,슈올즈,1
13216,접점,1
13217,동양화,1
13218,정열,1
13219,버킷리스트,1
13220,머금,1
13221,세종로,1
13222,단양역,1
13223,예능인,1
13224,허경영,1
13225,유문,1
13226,사법파동,1
13227,장물,1
13228,박준우,1
13229,초진,1
13230,배상헌,1
13231,이현웅,1
13232,홍광호,1
13233,미도,1
13234,어워즈,1
13235,김종경,1
13236,동위원소,1
13237,미얀마,1
13238,석성,1
13239,준공,1
13240,아로요,1
13241,상원,1
13242,여보,1
13243,가오,1
13244,송해,1
13245,형법,1
13246,역습,1
13247,불매운동,1
13248,여든,1
13249,전전긍긍,1
13250,신학,1
13251,보원,1
13252,도선사,1
13253,현성,1
13254,접속장애,1
13255,꼰대,1
13256,심평원,1
13257,적군,1
13258,하지원,1
13259,신길역,1
13260,한비야,1
13261,성충,1
13262,계수기,1
13263,모피,1
13264,입다,1
13265,관계자,1
13266,삼엄,1
13267,임금님,1
13268,행차,1
13269,계류,1
13270,자력,1
13271,잘만,1
13272,독재자,1
13273,기술사,1
13274,상운,1
13275,재기,1
13276,놀림,1
13277,내리막,1
13278,개항,1
13279,북위,1
13280,한민족,1
13281,영도,1
13282,불쌍,1
13283,모색,1
13284,단짝,1
13285,방남,1
13286,눈길,1
13287,은행강도,1
13288,최소한,1
13289,하키,1
13290,생리식염수,1
13291,박만,1
13292,파리지앵,1
13293,반했어,1
13294,코오롱,1
13295,재무관리,1
13296,화이자제약,1
13297,최경주,1
13298,이강덕,1
13299,복부,1
13300,오소리,1
13301,상당수,1
13302,맹견,1
13303,두건,1
13304,선시,1
13305,정동영,1
13306,오케스트라,1
13307,박현진,1
13308,김은희,1
13309,반크,1
13310,기전,1
13311,이스타항공,1
13312,포퓰리즘,1
13313,등록금,1
13314,표절의혹,1
13315,설사,1
13316,외손,1
13317,백정훈,1
13318,정하나,1
13319,서준,1
13320,폐쇄하,1
13321,곧바로,1
13322,선희,1
13323,노정,1
13324,부도,1
13325,쌩얼,1
13326,구성은,1
13327,청개구리,1
13328,인스턴트,1
13329,크랜베리스,1
13330,보컬,1
13331,돌로레스,1
13332,배규,1
13333,왕중,1
13334,조종수,1
13335,전투력,1
13336,영훈,1
13337,마틴,1
13338,임단협,1
13339,민병두,1
13340,경쟁자,1
13341,무기한,1
13342,도산서원,1
13343,모진,1
13344,형사재판,1
13345,홍명기,1
13346,북극성,1
13347,김상철,1
13348,김재홍,1
13349,드뇌브,1
13350,삼국지,1
13351,자술,1
13352,김영대,1
13353,김성우,1
13354,만성,1
13355,요술,1
13356,지방간,1
13357,혈소판,1
13358,팔메,1
13359,개원,1
13360,컨설팅,1
13361,혈행,1
13362,복합기,1
13363,능성,1
13364,패러다임,1
13365,협착증,1
13366,병변,1
13367,요법,1
13368,전이,1
13369,내진,1
13370,설계,1
13371,클래식,1
13372,소지품,1
13373,전보,1
13374,끼리끼리,1
13375,이벤트,1
13376,충북도,1
13377,소방본부,1
13378,관광지,1
13379,티티,1
13380,카카,1
13381,김갑순,1
13382,공수,1
13383,처가,1
13384,충견,1
13385,앓이,1
13386,광명역,1
13387,큐브,1
13388,승성,1
13389,스위트,1
13390,김은미,1
13391,외양,1
13392,민가,1
13393,보살,1
13394,고모,1
13395,홀수만,1
13396,난상,1
13397,무난,1
13398,주머니,1
13399,김성관,1
13400,봉송,1
13401,방벌,1
13402,청량리,1
13403,고래,1
13404,비통,1
13405,쪽배,1
13406,메콩강,1
13407,김안,1
13408,파킨슨병,1
13409,국경,1
13410,선무,1
13411,찬장,1
13412,김동우,1
13413,이인선,1
13414,소령,1
13415,어산지,1
13416,에콰도르,1
13417,선서,1
13418,피노키오,1
13419,위증죄,1
13420,수표,1
13421,스케일링,1
13422,허브,1
13423,막내,1
13424,천후,1
13425,호칭,1
13426,스모프,1
13427,면책특권,1
13428,라마,1
13429,녹말가루,1
13430,전분,1
13431,남포항,1
13432,뜬눈,1
13433,빚더,1
13434,시트,1
13435,박터,1
13436,프룬디균,1
13437,묶인,1
13438,권영숙,1
13439,여주대,1
13440,조선학회,1
13441,박정구,1
13442,언어학,1
13443,심보선,1
13444,김종삼,1
13445,시문학,1
13446,김철중,1
13447,사회과학,1
13448,동고동락,1
13449,메이즈,1
13450,러너,1
13451,스틴,1
13452,중생,1
13453,봉황,1
13454,마주,1
13455,직통,1
13456,순환버스,1
13457,하성,1
13458,패스트,1
13459,항용,1
13460,옥산,1
13461,델타,1
13462,에어프랑스,1
13463,지방도,1
13464,귀촌,1
13465,전원일기,1
13466,팽개친,1
13467,원산,1
13468,폐쇄법,1
13469,진술조서,1
13470,자회사,1
13471,제빵사,1
13472,천만원,1
13473,휴학,1
13474,옷값,1
13475,정미홍,1
13476,김프,1
13477,유행어,1
13478,동아,1
13479,김평수,1
13480,교원,1
13481,위법행위,1
13482,경영정보,1
13483,최진우,1
13484,최성빈,1
13485,외열,1
13486,친정엄마,1
13487,무명,1
13488,잔다르크,1
13489,진대제,1
13490,의학상,1
13491,김은준,1
13492,방영주,1
13493,기성,1
13494,합창단,1
13495,박재환,1
13496,세무,1
13497,조원일,1
13498,전기화학,1
13499,조혜정,1
13500,영화평론가,1
13501,악성,1
13502,문화유산,1
13503,연식,1
13504,철원,1
13505,잠복,1
13506,윤전,1
13507,명호,1
13508,협박죄,1
13509,래서야,1
13510,윤규,1
13511,아태,1
13512,이론,1
13513,뇌신경,1
13514,장차,1
13515,급부,1
13516,자취,1
13517,뱃살,1
13518,공중화장실,1
13519,불감,1
13520,무주,1
13521,무연,1
13522,유골,1
13523,변호사비용,1
13524,김태효,1
13525,기만,1
13526,아주머니,1
13527,화법,1
13528,카페인,1
13529,저체온증,1
13530,다방,1
13531,피터,1
13532,서덜랜드,1
13533,이의영,1
13534,임원진,1
13535,이명철,1
13536,분자,1
13537,세포생물학,1
13538,이영근,1
13539,이상문학상,1
13540,안병만,1
13541,유지상,1
13542,광운대,1
13543,토플,1
13544,대주,1
13545,지영선,1
13546,시어머니,1
13547,무안공항,1
13548,샐러리맨,1
13549,자청,1
13550,기우,1
13551,맥도날드,1
13552,소고기,1
13553,패티,1
13554,자퇴생,1
13555,담뱃값,1
13556,비운,1
13557,부수,1
13558,명세,1
13559,관객,1
13560,무슬림,1
13561,이동식,1
13562,도실,1
13563,목선,1
13564,실화,1
13565,김승연,1
13566,허창수,1
13567,화천,1
13568,투캅스,1
13569,평등권,1
13570,짐칸,1
13571,사하구,1
13572,파트타임,1
13573,비직,1
13574,의용소방대,1
13575,전해종,1
13576,오석근,1
13577,양면,1
13578,사상가,1
13579,공포증,1
13580,야마가타,1
13581,트러블,1
13582,장래희망,1
13583,교도소,1
13584,두발,1
13585,선호,1
13586,태명,1
13587,복덩이,1
13588,구석기,1
13589,밀집,1
13590,쇼크사,1
13591,받아쓰기,1
13592,이투스교육,1
13593,김차,1
13594,최병일,1
13595,아베,1
13596,퍼부었,1
13597,골든타임,1
13598,교신,1
13599,각형,1
13600,균형,1
13601,삼일,1
13602,뉴지엄,1
13603,모제,1
13604,호봉,1
13605,특약,1
13606,뱃갑,1
13607,양계,1
13608,산란,1
13609,미국인,1
13610,지정학적,1
13611,김우식,1
13612,마종기,1
13613,진옥섭,1
13614,경복,1
13615,허헌,1
13616,신년인사,1
13617,부메랑,1
13618,역효과,1
13619,관람,1
13620,폭방,1
13621,불평,1
13622,파스,1
13623,홍대입구역,1
13624,고름,1
13625,핵공격,1
13626,비핵,1
13627,유숙,1
13628,기여,1
13629,피임,1
13630,군용,1
13631,설왕설래,1
13632,영기,1
13633,노무,1
13634,효주,1
13635,한기수,1
13636,박정환,1
13637,몽백합배,1
13638,제패,1
13639,배현정,1
13640,박정현,1
13641,명창,1
13642,윤리학,1
13643,신세,1
13644,선화,1
13645,외세,1
13646,다이어리,1
13647,계곡,1
13648,청일면,1
13649,경포대,1
13650,팔고,1
13651,자랑,1
13652,무직자,1
13653,불체포특권,1
13654,중립,1
13655,띠별,1
13656,돌연사,1
13657,적진,1
13658,침투,1
13659,헌법재판,1
13660,기장군,1
13661,삼각선,1
13662,이재현,1
13663,박병광,1
13664,국세,1
13665,압승,1
13666,김학도,1
13667,오우택,1
13668,생화학,1
13669,분자생물학,1
13670,존속살인,1
13671,깃밥,1
13672,이순신,1
13673,철퇴,1
